"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","test_part","pair","pair_validity","trial_validity","pairTrialsPerBlock","good_stim","reward_type","correct_response","accuracy"
"277.5","<img src='stim/a/Field11.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field14.bmp'>","49","html-keyboard-response","345","271705","0.0-13.0-1.19","training","cd","0.8","valid","20","c","win:stay","50","0"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field11.bmp'><img style='width:100px; height:100px; padding-right: 75px; padding-left: 75px; margin-bottom: 50px;' src='stim/not_winner.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field14.bmp'>","null","html-keyboard-response","346","272725","0.0-13.0-2.19","feedback","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","347","273740","0.0-13.0-0.20","fixation","","","","","","","",""
"99.09999999997671","<img src='stim/a/Field14.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field11.bmp'>","49","html-keyboard-response","348","273843","0.0-13.0-1.20","training","cd","0.8","valid","20","c","win:stay","49","1"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field14.bmp'><img style='width:100px; height:100px; padding-right: 75px; padding-left: 75px; margin-bottom: 50px;' src='stim/win.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field11.bmp'>","null","html-keyboard-response","349","274860","0.0-13.0-2.20","feedback","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","350","275875","0.0-13.0-0.21","fixation","","","","","","","",""
"267.70000000001164","<img src='stim/a/Field14.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field11.bmp'>","49","html-keyboard-response","351","276146","0.0-13.0-1.21","training","cd","0.8","valid","20","c","win:stay","49","1"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field14.bmp'><img style='width:100px; height:100px; padding-right: 75px; padding-left: 75px; margin-bottom: 50px;' src='stim/win.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field11.bmp'>","null","html-keyboard-response","352","277164","0.0-13.0-2.21","feedback","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","353","278180","0.0-13.0-0.22","fixation","","","","","","","",""
"234.40000000002328","<img src='stim/a/Field9.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field12.bmp'>","49","html-keyboard-response","354","278418","0.0-13.0-1.22","training","ef","0.9","valid","20","e","avoid:lose","49","1"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field9.bmp'><img style='width:100px; height:100px; padding-right: 75px; padding-left: 75px; margin-bottom: 50px;' src='stim/keep_money.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field12.bmp'>","null","html-keyboard-response","355","279434","0.0-13.0-2.22","feedback","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","356","280448","0.0-13.0-0.23","fixation","","","","","","","",""
"213.70000000001164","<img src='stim/a/Field15.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field16.bmp'>","49","html-keyboard-response","357","280665","0.0-13.0-1.23","training","gh","0.8","valid","20","g","avoid:lose","49","1"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field15.bmp'><img style='width:100px; height:100px; padding-right: 75px; padding-left: 75px; margin-bottom: 50px;' src='stim/keep_money.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field16.bmp'>","null","html-keyboard-response","358","281684","0.0-13.0-2.23","feedback","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","359","282686","0.0-13.0-0.24","fixation","","","","","","","",""
"264.1000000000349","<img src='stim/a/Field14.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field11.bmp'>","49","html-keyboard-response","360","282954","0.0-13.0-1.24","training","cd","0.8","valid","20","c","win:stay","49","1"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field14.bmp'><img style='width:100px; height:100px; padding-right: 75px; padding-left: 75px; margin-bottom: 50px;' src='stim/win.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field11.bmp'>","null","html-keyboard-response","361","283972","0.0-13.0-2.24","feedback","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","362","284987","0.0-13.0-0.25","fixation","","","","","","","",""
"195.09999999997672","<img src='stim/a/Field12.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field9.bmp'>","49","html-keyboard-response","363","285186","0.0-13.0-1.25","training","ef","0.9","valid","20","e","avoid:lose","50","0"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field12.bmp'><img style='width:100px; height:100px; padding-right: 75px; padding-left: 75px; margin-bottom: 50px;' src='stim/lose.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field9.bmp'>","null","html-keyboard-response","364","286203","0.0-13.0-2.25","feedback","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","365","287218","0.0-13.0-0.26","fixation","","","","","","","",""
"206.10000000003492","<img src='stim/a/Field9.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field12.bmp'>","49","html-keyboard-response","366","287427","0.0-13.0-1.26","training","ef","0.9","valid","20","e","avoid:lose","49","1"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field9.bmp'><img style='width:100px; height:100px; padding-right: 75px; padding-left: 75px; margin-bottom: 50px;' src='stim/keep_money.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field12.bmp'>","null","html-keyboard-response","367","288444","0.0-13.0-2.26","feedback","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","368","289459","0.0-13.0-0.27","fixation","","","","","","","",""
"290.5","<img src='stim/a/Field9.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field12.bmp'>","49","html-keyboard-response","369","289753","0.0-13.0-1.27","training","ef","0.9","valid","20","e","avoid:lose","49","1"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field9.bmp'><img style='width:100px; height:100px; padding-right: 75px; padding-left: 75px; margin-bottom: 50px;' src='stim/keep_money.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field12.bmp'>","null","html-keyboard-response","370","290770","0.0-13.0-2.27","feedback","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","371","291786","0.0-13.0-0.28","fixation","","","","","","","",""
"292.79999999998836","<img src='stim/a/Field15.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field16.bmp'>","49","html-keyboard-response","372","292082","0.0-13.0-1.28","training","gh","0.8","valid","20","g","avoid:lose","49","1"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field15.bmp'><img style='width:100px; height:100px; padding-right: 75px; padding-left: 75px; margin-bottom: 50px;' src='stim/keep_money.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field16.bmp'>","null","html-keyboard-response","373","293099","0.0-13.0-2.28","feedback","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","374","294111","0.0-13.0-0.29","fixation","","","","","","","",""
"294.5999999999767","<img src='stim/a/Field15.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field16.bmp'>","49","html-keyboard-response","375","294409","0.0-13.0-1.29","training","gh","0.8","invalid","20","g","avoid:lose","49","1"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field15.bmp'><img style='width:100px; height:100px; padding-right: 75px; padding-left: 75px; margin-bottom: 50px;' src='stim/lose.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field16.bmp'>","null","html-keyboard-response","376","295426","0.0-13.0-2.29","feedback","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","377","296443","0.0-13.0-0.30","fixation","","","","","","","",""
"273.9000000000233","<img src='stim/a/Field12.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field9.bmp'>","49","html-keyboard-response","378","296722","0.0-13.0-1.30","training","ef","0.9","valid","20","e","avoid:lose","50","0"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field12.bmp'><img style='width:100px; height:100px; padding-right: 75px; padding-left: 75px; margin-bottom: 50px;' src='stim/lose.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field9.bmp'>","null","html-keyboard-response","379","297739","0.0-13.0-2.30","feedback","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","380","298757","0.0-13.0-0.31","fixation","","","","","","","",""
"289.29999999998836","<img src='stim/a/Field16.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field15.bmp'>","49","html-keyboard-response","381","299049","0.0-13.0-1.31","training","gh","0.8","invalid","20","g","avoid:lose","50","0"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field16.bmp'><img style='width:100px; height:100px; padding-right: 75px; padding-left: 75px; margin-bottom: 50px;' src='stim/keep_money.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field15.bmp'>","null","html-keyboard-response","382","300067","0.0-13.0-2.31","feedback","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","383","301081","0.0-13.0-0.32","fixation","","","","","","","",""
"308.9000000000233","<img src='stim/a/Field3.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field5.bmp'>","49","html-keyboard-response","384","301394","0.0-13.0-1.32","training","ab","0.9","valid","20","a","win:stay","49","1"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field3.bmp'><img style='width:100px; height:100px; padding-right: 75px; padding-left: 75px; margin-bottom: 50px;' src='stim/win.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field5.bmp'>","null","html-keyboard-response","385","302411","0.0-13.0-2.32","feedback","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","386","303427","0.0-13.0-0.33","fixation","","","","","","","",""
"283.5999999999767","<img src='stim/a/Field12.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field9.bmp'>","49","html-keyboard-response","387","303713","0.0-13.0-1.33","training","ef","0.9","valid","20","e","avoid:lose","50","0"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field12.bmp'><img style='width:100px; height:100px; padding-right: 75px; padding-left: 75px; margin-bottom: 50px;' src='stim/lose.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field9.bmp'>","null","html-keyboard-response","388","304730","0.0-13.0-2.33","feedback","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","389","305745","0.0-13.0-0.34","fixation","","","","","","","",""
"310.4000000000233","<img src='stim/a/Field16.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field15.bmp'>","49","html-keyboard-response","390","306059","0.0-13.0-1.34","training","gh","0.8","valid","20","g","avoid:lose","50","0"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field16.bmp'><img style='width:100px; height:100px; padding-right: 75px; padding-left: 75px; margin-bottom: 50px;' src='stim/lose.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field15.bmp'>","null","html-keyboard-response","391","307075","0.0-13.0-2.34","feedback","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","392","308091","0.0-13.0-0.35","fixation","","","","","","","",""
"267.5","<img src='stim/a/Field11.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field14.bmp'>","49","html-keyboard-response","393","308362","0.0-13.0-1.35","training","cd","0.8","valid","20","c","win:stay","50","0"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field11.bmp'><img style='width:100px; height:100px; padding-right: 75px; padding-left: 75px; margin-bottom: 50px;' src='stim/not_winner.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field14.bmp'>","null","html-keyboard-response","394","309379","0.0-13.0-2.35","feedback","","","","","","","",""
